,game_id,title,platform,platform_type,platform_maker,platform_generation,genre,year,publisher,developer,publisher_region,publisher_tier,esrb_rating,metacritic_score,user_score,critic_review_count,user_review_count,na_sales_million,eu_sales_million,jp_sales_million,other_sales_million,global_sales_million,estimated_revenue_million_usd,launch_price_usd,is_sequel,online_multiplayer,dlc_released,microtransactions,loot_boxes,game_pass_available,vr_support,goty_nominated,goty_won,how_long_to_beat_main_hrs,how_long_to_beat_completionist_hrs,previous_game
8471,G008472,Firewatch Evolved,PC,PC,Various,0,Adventure,1997,Sega,Konami,Japan,AAA,E,56,4.8,16,4,4.01,1.63,3.57,1.44,10.65,170.21,14.99,0,0,0,0,0,0,0,0,0,8.2,36.6,
8472,G008473,Doom Unleashed,PlayStation 3,Console,Sony,7,Misc,2010,Warner Bros. Games,Warner Bros. Games,USA,AAA,M,60,5.3,17,18,4.07,2.22,0.92,1.4,8.61,296.11,69.99,0,0,0,0,0,0,0,0,0,15.3,68.8,
8473,G008474,God of Steel,Game Boy,Handheld,Nintendo,4,Action,1989,Naughty Dog,Naughty Dog,USA,AAA,M,79,7.7,100,17,3.55,2.75,0.44,0.53,7.27,226.43,19.99,0,0,1,0,0,0,0,0,0,11.8,42.1,
8474,G008475,Battlefield Saga,Wii,Console,Nintendo,7,Shooter,2012,Rockstar Games,Rockstar Games,USA,AAA,Not Rated,76,6.4,66,101,16.69,6.69,1.19,1.75,26.32,898.58,69.99,0,1,1,1,0,0,0,0,0,5.1,25.2,
8475,G008476,Rise of the Knight,NES,Console,Nintendo,3,Idle/Clicker,2002,Raw Fury,Rockstar Games,Sweden,Indie,T,65,5.8,13,269,0.37,0.27,0.1,0.07,0.81,33.84,49.99,0,1,0,0,0,0,0,0,0,14.0,40.3,
8476,G008477,God of Blood,Nintendo 3DS,Handheld,Nintendo,8,Action,2019,Electronic Arts,Electronic Arts,USA,AAA,E,75,7.6,8,312,3.07,2.35,0.24,1.04,6.7,146.55,29.99,0,0,0,0,0,0,1,0,0,16.7,43.5,
8477,G008478,PGA Tour 2024,SNES,Console,Nintendo,4,Sports,1995,Naughty Dog,Chucklefish,USA,AAA,E,70,6.9,29,56,36.91,17.13,3.98,6.14,64.16,2870.48,39.99,1,1,0,0,0,0,0,0,0,19.0,88.6,PGA Tour 2023
8478,G008479,Devil May Hunt,PC,PC,Various,0,Action,2003,505 Games,505 Games,Italy,AA,M,66,7.1,21,398,2.3,1.08,0.5,0.75,4.63,111.61,49.99,0,0,1,1,0,0,0,0,0,9.7,41.9,
8479,G008480,Alien: Eternal,Nintendo Switch,Hybrid,Nintendo,9,Survival Horror,2022,Klei Entertainment,THQ Nordic,Canada,Indie,T,78,7.7,6,407,0.71,0.64,0.17,0.16,1.68,73.98,39.99,0,1,0,0,0,0,0,0,0,13.6,27.6,
8480,G008481,Doom : Next Gen,PlayStation 4,Console,Sony,8,Action,2021,Konami,Konami,Japan,AAA,E,94,8.9,7,525,8.58,6.83,6.1,2.71,24.22,838.24,39.99,0,0,0,1,1,0,0,0,0,6.1,25.5,
8481,G008482,Call of Duty: Shadow War,Mobile (iOS),Mobile,Apple,0,Shooter,2019,FromSoftware,CD Projekt,Japan,AAA,T,78,7.5,54,1915,36.69,15.23,11.1,6.34,69.36,128.8,0.0,0,1,0,1,0,0,0,0,0,5.2,17.1,
8482,G008483,Dragon Quest VIII,PlayStation 2,Console,Sony,6,Role-Playing,2009,Sega,Sega,Japan,AAA,E10+,78,8.1,73,81,14.94,7.95,2.31,5.41,30.61,1305.6,39.99,1,0,0,0,0,0,0,0,0,72.1,315.6,Dragon Quest VII
8483,G008484,Guilty Gear 3,Browser,Browser,Various,0,Fighting,2003,Team17,Team17,UK,AA,E10+,62,7.2,3,239,1.2,0.88,0.07,0.17,2.32,0.0,0.0,1,1,0,0,0,0,0,0,0,4.7,20.1,Guilty Gear 2
8484,G008485,Planet Dragon,Xbox One,Console,Microsoft,8,Simulation,2016,Sega,Sega,Japan,AAA,Not Rated,88,7.6,6,535,10.91,5.27,8.2,3.5,27.88,1023.73,59.99,0,0,1,0,0,0,0,0,0,33.9,97.4,
8485,G008486,Baldur's Gate 2,Mobile (iOS),Mobile,Apple,0,Role-Playing,2009,Warner Bros. Games,Larian Studios,USA,AAA,E10+,83,8.0,131,466,48.26,23.78,9.06,8.7,89.8,252.82,0.0,1,1,1,0,0,0,0,0,0,62.3,190.6,Baldur's Gate 1
8486,G008487,Elder Scrolls Online: Eternal,NES,Console,Nintendo,3,MMORPG,1985,Rockstar Games,Rockstar Games,USA,AAA,M,76,8.0,10,453,10.38,5.13,1.43,1.45,18.39,583.26,79.99,0,1,0,0,0,0,0,0,0,130.1,359.7,
8487,G008488,Rise of the Knight,PC,PC,Various,0,Rhythm,2000,Ubisoft,Ubisoft,France,AAA,E,66,5.6,8,175,4.54,3.01,0.65,0.85,9.05,148.5,39.99,0,0,1,1,0,0,0,0,0,17.5,74.5,
8488,G008489,Rainbow Six: Valley,Sega Genesis,Console,Sega,4,Shooter,1989,Rockstar Games,Other,USA,AAA,E,66,6.2,6,289,10.69,4.3,0.6,3.01,18.6,820.96,69.99,1,1,1,0,0,0,0,0,0,9.2,35.5,
8489,G008490,Shadow of Valley,Game Boy Color,Handheld,Nintendo,5,Action-Adventure,1998,Humble Games,Humble Games,USA,Indie,E,75,7.6,17,514,0.56,0.23,0.07,0.16,1.02,30.26,19.99,1,1,1,0,0,0,0,0,0,14.5,48.5,
8490,G008491,Yoshi's Awakening,Stadia,Streaming,Google,9,Platform,2020,Ubisoft,InXile Entertainment,France,AAA,T,79,9.0,41,66,5.55,3.64,0.61,0.93,10.73,0.0,14.99,0,0,1,0,0,0,0,0,0,5.9,15.1,
8491,G008492,Valheim 2,Xbox 360,Console,Microsoft,7,Sandbox,2015,Konami,Obsidian Entertainment,Japan,AAA,T,77,7.0,10,895,51.08,38.33,44.23,6.45,140.09,5139.23,39.99,1,0,1,1,0,0,0,0,0,160.2,613.5,Valheim
8492,G008493,The Knight Witness,Game Boy,Handheld,Nintendo,4,Puzzle,1989,Konami,Paradox Interactive,Japan,AAA,M,73,7.7,10,1168,0.9,0.75,0.34,0.28,2.27,61.4,29.99,0,0,1,0,0,0,0,0,0,9.3,21.4,
8493,G008494,Call of Duty: Eternal,NES,Console,Nintendo,3,Shooter,1988,2K Games,2K Games,USA,AAA,E,56,4.9,10,52,9.09,3.9,2.22,2.1,17.31,659.65,59.99,0,1,0,0,0,0,0,0,0,9.2,28.7,
8494,G008495,Batman: Arkham Realm,Browser,Browser,Various,0,Action,2010,Remedy Entertainment,Obsidian Entertainment,Finland,AA,E,69,7.0,14,513,4.39,2.46,0.41,0.86,8.12,0.0,0.0,0,1,1,1,0,0,0,0,0,10.7,48.9,
8495,G008496,Until Dawn : Redux,PSP,Handheld,Sony,7,Survival Horror,2006,Devolver Digital,Devolver Digital,USA,AA,T,61,5.6,69,118,0.85,0.66,0.05,0.09,1.65,52.39,19.99,0,1,1,1,0,0,0,0,0,13.0,56.2,
8496,G008497,Fallen Legend,PlayStation Vita,Handheld,Sony,8,Action,2014,Konami,Konami,Japan,AAA,T,79,7.7,8,117,3.78,2.24,1.04,0.54,7.6,229.84,29.99,0,1,1,0,0,0,0,0,0,18.7,78.4,
8497,G008498,Kirby's Genesis,Nintendo DS,Handheld,Nintendo,7,Platform,2008,Rockstar Games,Focus Entertainment,USA,AAA,T,75,8.1,20,161,6.75,4.7,0.64,1.36,13.45,421.76,39.99,0,0,0,0,0,0,0,0,0,14.1,28.7,
8498,G008499,Guild Wars 4,Game Boy Color,Handheld,Nintendo,5,MMORPG,2003,Nintendo,Nintendo,Japan,AAA,T,80,8.0,8,441,1.9,0.94,1.66,0.57,5.07,170.22,39.99,1,1,1,0,0,0,0,0,0,211.5,511.6,Guild Wars 3
8499,G008500,Devil May Hunt,Browser,Browser,Various,0,Action,2010,Square Enix,Deep Silver,Japan,AAA,E10+,79,9.1,19,416,10.44,8.7,2.4,3.74,25.28,0.0,0.0,0,1,1,0,0,0,0,0,0,16.4,59.7,
8500,G008501,Metal Gear Chronicles,PlayStation 2,Console,Sony,6,Action-Adventure,2008,Warner Bros. Games,Warner Bros. Games,USA,AAA,M,75,7.8,17,4516,16.83,7.19,2.74,4.73,31.49,1131.39,79.99,0,0,1,0,0,0,0,0,0,11.5,23.7,
8501,G008502,Dragon Quest VII,Sega Saturn,Console,Sega,5,Role-Playing,1997,Warner Bros. Games,Warner Bros. Games,USA,AAA,E10+,78,8.4,15,228,3.76,3.28,0.33,0.84,8.21,247.78,49.99,1,0,1,0,0,0,0,0,0,34.7,77.9,Dragon Quest VI
8502,G008503,Final Fantasy II,PC,PC,Various,0,Role-Playing,2020,Electronic Arts,Naughty Dog,USA,AAA,M,95,10.0,19,392,48.01,30.79,13.48,12.01,104.29,2317.52,49.99,1,0,1,0,0,0,0,0,0,41.6,142.7,Final Fantasy
8503,G008504,Batman: Arkham Abyss,PSP,Handheld,Sony,7,Action,2006,Deep Silver,Deep Silver,Germany,AA,E,60,6.5,10,22,1.65,1.15,0.16,0.37,3.33,81.97,19.99,0,0,0,0,0,0,0,0,0,11.3,50.8,
8504,G008505,Stardew Knight,PlayStation 3,Console,Sony,7,Simulation,2008,Larian Studios,Larian Studios,Belgium,AA,Not Rated,64,5.7,24,2448,0.79,0.66,0.1,0.14,1.69,53.17,49.99,0,0,0,0,0,0,0,0,0,43.5,106.9,
8505,G008506,Shadow of Kingdom,PlayStation 4,Console,Sony,8,Visual Novel,2021,Paradox Interactive,Paradox Interactive,Sweden,AA,E,71,7.6,13,285,0.11,0.09,0.01,0.04,0.25,7.59,79.99,0,0,1,0,0,1,0,0,0,10.3,44.2,
8506,G008507,NHL 2024,PlayStation 3,Console,Sony,7,Sports,2016,Focus Entertainment,Epic Games,France,AA,M,68,7.6,22,560,7.22,5.6,1.72,1.08,15.62,664.64,79.99,1,1,0,1,0,0,1,0,0,31.7,104.6,NHL 2023
8507,G008508,Rainbow Six: Abyss,PC,PC,Various,0,Shooter,2004,Humble Games,Focus Entertainment,USA,Indie,Not Rated,73,7.9,9,124,0.57,0.4,0.1,0.07,1.14,20.97,9.99,0,1,1,0,0,0,0,0,0,11.2,35.4,
8508,G008509,Devil May Hunt,SNES,Console,Nintendo,4,Action,1996,Sega,Sega,Japan,AAA,E10+,88,8.7,41,260,6.29,2.79,3.4,0.91,13.39,504.46,79.99,0,1,1,0,0,0,0,0,0,13.5,40.5,
8509,G008510,Yoshi's Genesis,PC,PC,Various,0,Platform,1989,Insomniac Games,Insomniac Games,USA,AAA,T,77,6.8,17,902,7.54,3.76,0.99,2.1,14.39,343.41,29.99,0,0,0,0,0,0,0,0,0,9.1,28.0,
8510,G008511,The Elder Scrolls XVI: Reckoning,PC,PC,Various,0,Role-Playing,1986,Warner Bros. Games,Electronic Arts,USA,AAA,M,78,6.5,4,400,2.14,1.14,0.31,0.35,3.94,94.59,39.99,0,0,1,0,0,0,0,0,0,64.0,265.5,
8511,G008512,Lemmings Odyssey,PC,PC,Various,0,Puzzle,1987,Insomniac Games,Insomniac Games,USA,AAA,T,77,9.4,19,229,2.35,1.41,0.26,0.66,4.68,72.57,39.99,0,0,1,0,0,0,0,0,0,12.6,39.1,
8512,G008513,Valorant : Redux,NES,Console,Nintendo,3,Shooter,1993,Activision Blizzard,Activision Blizzard,USA,AAA,E10+,78,8.0,4,88,1.53,1.11,0.21,0.44,3.29,109.27,49.99,0,1,1,0,0,0,0,0,0,4.8,13.7,
8513,G008514,The Sims 3,NES,Console,Nintendo,3,Simulation,1992,id Software,id Software,USA,AAA,T,68,6.7,19,23,1.97,1.66,0.17,0.45,4.25,142.94,39.99,1,1,0,0,0,0,0,0,0,30.8,138.1,The Sims 2
8514,G008515,Batman: Arkham Frontier,Wii U,Console,Nintendo,8,Action-Adventure,2016,Insomniac Games,Insomniac Games,USA,AAA,M,81,8.6,8,2168,14.52,12.73,0.76,5.77,33.78,1473.79,69.99,0,0,1,0,0,0,0,0,0,18.4,79.8,
8515,G008516,WWE 2026,Mobile (iOS),Mobile,Apple,0,Sports,2025,Bungie,Bungie,USA,AAA,T,88,8.7,7,71,164.45,103.71,21.65,23.63,313.44,675.82,4.99,1,1,1,1,0,0,0,1,0,15.3,39.6,WWE 2025
8516,G008517,Gran Turismo 5,PSP,Handheld,Sony,7,Racing,2009,Bungie,Epic Games,USA,AAA,E,69,7.0,7,305,20.92,13.05,1.94,3.37,39.28,993.99,49.99,1,0,1,1,0,0,0,0,0,15.1,50.1,Gran Turismo 4
8517,G008518,Madden NFL 2025,Mobile (Android),Mobile,Google,0,Sports,2021,Rockstar Games,Insomniac Games,USA,AAA,M,71,6.3,9,86,160.87,102.81,25.49,56.73,345.9,1037.59,0.99,1,1,0,1,0,0,0,0,0,23.3,113.5,Madden NFL 2024
8518,G008519,Halo : Redux,PlayStation Vita,Handheld,Sony,8,Misc,2013,2K Games,THQ Nordic,USA,AAA,Not Rated,69,6.7,33,570,3.0,1.34,0.34,0.51,5.19,161.82,49.99,0,0,0,1,0,0,0,0,0,10.6,50.2,
8519,G008520,Mega Man II,NES,Console,Nintendo,3,Platform,2002,Bethesda Softworks,Bethesda Softworks,USA,AAA,E10+,84,7.1,31,1658,6.78,4.64,1.73,1.26,14.41,530.73,69.99,1,0,1,0,0,0,0,0,0,9.3,40.4,Mega Man
8520,G008521,God of War,PSP,Handheld,Sony,7,Misc,2008,Paradox Interactive,Paradox Interactive,Sweden,AA,E10+,54,5.9,9,31,1.36,0.66,0.09,0.44,2.55,78.44,39.99,0,0,0,0,0,0,0,0,0,7.9,34.5,
8521,G008522,FIFA 2025,PC,PC,Various,0,Sports,1993,id Software,id Software,USA,AAA,E,65,7.0,27,219,6.06,4.97,0.82,1.97,13.82,323.0,19.99,1,1,1,1,0,0,0,0,0,21.4,92.2,FIFA 2024
8522,G008523,World of Warcraft: New Dawn,PlayStation,Console,Sony,5,MMORPG,2002,FromSoftware,FromSoftware,Japan,AAA,M,68,6.8,18,611,5.63,2.96,1.9,2.17,12.66,559.86,59.99,0,1,0,0,0,0,0,0,0,251.6,1070.8,
8523,G008524,Dark Saga,PC,PC,Various,0,Action,1985,Microsoft Studios,Microsoft Studios,USA,AAA,T,83,8.6,29,285,12.39,8.33,3.01,3.48,27.21,574.95,39.99,0,0,1,0,0,0,0,0,0,7.0,20.7,
8524,G008525,Until Dawn Legacy,Nintendo 64,Console,Nintendo,5,Survival Horror,1999,FromSoftware,FromSoftware,Japan,AAA,M,84,7.7,7,171,1.29,0.71,0.47,0.35,2.82,140.92,69.99,0,0,0,0,0,0,0,0,0,7.9,35.3,
8525,G008526,Shadow of Frontier,Xbox 360,Console,Microsoft,7,Action,2010,Humble Games,Devolver Digital,USA,Indie,E,79,7.0,10,209,1.05,0.94,0.2,0.38,2.57,123.02,39.99,0,0,0,0,0,0,0,0,0,15.1,31.8,
8526,G008527,Doom : Redux,Game Boy,Handheld,Nintendo,4,Action,1997,Double Fine,Double Fine,USA,AA,M,64,6.7,38,271,1.23,0.71,0.13,0.17,2.24,47.39,39.99,0,1,0,0,0,0,0,0,0,15.7,67.8,
8527,G008528,Call of Duty: Rising Sun,Xbox One,Console,Microsoft,8,Shooter,2015,Take-Two Interactive,Toby Fox,USA,AAA,T,75,7.4,32,1780,21.96,15.07,5.21,4.85,47.09,2035.31,39.99,0,1,1,1,0,0,0,0,0,8.4,24.9,
8528,G008529,Phantom Unleashed,Nintendo DS,Handheld,Nintendo,7,Action,2014,Warner Bros. Games,Obsidian Entertainment,USA,AAA,Not Rated,74,9.1,52,31,2.24,1.88,0.58,0.37,5.07,128.75,39.99,0,0,1,0,0,0,0,0,0,9.2,35.8,
8529,G008530,Portal 5,Game Boy Advance,Handheld,Nintendo,6,Puzzle,2008,Bethesda Softworks,Remedy Entertainment,USA,AAA,M,80,8.8,9,59,2.64,1.79,0.14,0.81,5.38,187.66,49.99,1,0,1,0,0,0,0,0,0,7.3,20.0,Portal 4
8530,G008531,Battlefield Origins,Mobile (iOS),Mobile,Apple,0,Shooter,2024,Bethesda Softworks,Insomniac Games,USA,AAA,M,73,6.8,22,562,34.34,21.39,5.41,9.01,70.15,165.39,0.99,0,1,1,1,0,0,0,0,0,3.2,11.6,
8531,G008532,Metal Gear Chronicles,PlayStation,Console,Sony,5,Action,2005,Bandai Namco,Nintendo,Japan,AAA,M,75,6.6,7,91,14.57,8.17,2.85,4.82,30.41,981.17,59.99,0,1,1,0,0,0,0,0,0,11.9,58.7,
8532,G008533,Green Blob,NES,Console,Nintendo,3,Puzzle,1997,Paradox Interactive,Bandai Namco,Sweden,AA,E,65,5.6,17,86,0.44,0.38,0.03,0.14,0.99,42.03,59.99,0,1,0,0,0,0,0,0,0,7.2,17.6,
8533,G008534,FIFA 2024,PSP,Handheld,Sony,7,Sports,2013,Larian Studios,Microsoft Studios,Belgium,AA,T,66,5.8,5,323,1.35,0.55,0.19,0.34,2.43,61.09,19.99,1,1,0,0,0,0,0,0,0,18.4,44.2,FIFA 2023
8534,G008535,Doom Evolved,PC,PC,Various,0,Misc,1986,Naughty Dog,Take-Two Interactive,USA,AAA,E,77,9.1,57,171,1.96,0.92,0.12,0.66,3.66,85.13,29.99,0,0,1,1,0,0,0,0,0,14.2,51.7,
8535,G008536,Halo Origins,PlayStation,Console,Sony,5,Action,2001,Sega,Sega,Japan,AAA,M,80,7.4,14,1666,13.6,11.99,2.77,3.41,31.77,1312.2,39.99,0,0,1,0,0,0,0,0,0,18.6,64.5,
8536,G008537,Stardew Saga,Sega Saturn,Console,Sega,5,Simulation,1997,Bungie,Bungie,USA,AAA,E,75,7.7,61,70,6.14,5.15,1.35,0.84,13.48,597.91,79.99,0,1,0,0,0,0,0,0,0,12.5,61.2,
8537,G008538,Green Alert 4,PlayStation 5,Console,Sony,9,Shooter,2022,Activision Blizzard,Supergiant Games,USA,AAA,T,73,6.1,16,50,11.96,9.78,0.75,2.29,24.78,1045.41,79.99,1,1,1,1,0,1,1,0,0,11.0,31.8,Green Alert 3
8538,G008539,Rainbow Six: Kingdom,PlayStation,Console,Sony,5,Shooter,2004,Naughty Dog,Naughty Dog,USA,AAA,M,59,6.5,25,21,41.44,28.43,11.83,5.08,86.78,3122.95,69.99,0,1,1,0,0,0,0,0,0,8.9,21.1,
8539,G008540,Lemmings Chronicles,Mobile (iOS),Mobile,Apple,0,Puzzle,2024,Electronic Arts,Epic Games,USA,AAA,Not Rated,66,5.4,107,318,5.3,2.48,0.74,1.72,10.24,23.48,0.99,0,1,0,0,0,0,0,0,0,6.9,14.8,
8540,G008541,Planet Reborn,GameCube,Console,Nintendo,6,Simulation,2002,Double Fine,Double Fine,USA,AA,Not Rated,67,6.6,11,364,1.6,0.87,0.12,0.63,3.22,113.88,79.99,0,0,1,0,0,0,0,0,0,36.3,158.0,
8541,G008542,Street Fighter VII,Nintendo Switch,Hybrid,Nintendo,9,Fighting,2026,Square Enix,505 Games,Japan,AAA,M,85,8.7,52,57,37.18,17.28,10.38,12.81,77.65,3132.03,69.99,1,1,1,0,0,0,0,1,0,5.9,19.4,Street Fighter VI
8542,G008543,Gold Alert 6,Xbox 360,Console,Microsoft,7,Shooter,2011,Larian Studios,Larian Studios,Belgium,AA,E10+,72,7.9,5,1051,2.92,1.94,0.23,0.72,5.81,282.13,69.99,1,1,1,0,0,0,0,0,0,5.3,16.5,Gold Alert 5
8543,G008544,Hyper Scape 3,PlayStation 3,Console,Sony,7,Battle Royale,2016,Larian Studios,Larian Studios,Belgium,AA,E,69,6.7,10,226,7.99,5.76,0.59,1.98,16.32,565.6,59.99,1,1,1,1,0,0,0,0,0,133.8,585.7,Hyper Scape 2
8544,G008545,The Witcher 6: The Fallen,PC,PC,Various,0,Role-Playing,2002,Ubisoft,Deep Silver,France,AAA,E,75,8.2,32,32,10.81,4.42,0.83,3.66,19.72,441.44,9.99,0,1,0,0,0,0,0,0,0,46.3,210.5,
8545,G008546,Farming Simulator 2025,Nintendo DS,Handheld,Nintendo,7,Simulation,2009,Sega,Microsoft Studios,Japan,AAA,T,76,7.2,16,276,6.15,2.96,4.37,1.37,14.85,464.63,39.99,1,0,1,1,0,0,0,0,0,54.9,198.3,Farming Simulator 2024
8546,G008547,King of Fighters 2025,Mobile (iOS),Mobile,Apple,0,Fighting,2026,Epic Games,Unknown Worlds,USA,AAA,T,67,5.9,16,320,60.09,28.73,5.99,11.41,106.22,263.25,0.99,1,1,1,1,0,0,0,0,0,2.4,5.5,King of Fighters 2024
8547,G008548,Microsoft Flight Simulator 2025,NES,Console,Nintendo,3,Simulation,1993,FromSoftware,FromSoftware,Japan,AAA,T,75,7.2,6,72,7.96,5.88,3.58,1.92,19.34,697.38,79.99,1,1,0,0,0,0,0,0,0,58.1,117.5,Microsoft Flight Simulator 2024
8548,G008549,Gone Home Legacy,Nintendo Switch,Hybrid,Nintendo,9,Adventure,2021,Bandai Namco,Bandai Namco,Japan,AAA,T,94,9.3,15,184,20.42,9.47,8.72,6.28,44.89,1886.48,59.99,0,0,1,1,0,0,0,0,0,6.6,28.2,
8549,G008550,Batman: Arkham Island,Browser,Browser,Various,0,Action,2017,Larian Studios,Larian Studios,Belgium,AA,E,63,7.6,19,501,5.18,3.32,1.3,1.2,11.0,0.0,0.0,1,0,1,1,1,0,0,0,0,11.0,52.6,
8550,G008551,Dragon Ball FighterZ 3,SNES,Console,Nintendo,4,Fighting,1993,CD Projekt,505 Games,Poland,AAA,E,70,6.5,13,140,11.88,7.82,2.06,2.62,24.38,775.17,49.99,1,1,1,0,0,0,0,0,0,4.6,14.1,Dragon Ball FighterZ 2
8551,G008552,Batman: Arkham Horizon,PC,PC,Various,0,Action-Adventure,2022,Nintendo,Nintendo,Japan,AAA,E,70,7.0,65,91,8.96,5.11,4.74,1.1,19.91,395.69,59.99,0,1,0,0,0,0,0,0,0,13.1,32.8,
8552,G008553,Cities: Eternal,PlayStation,Console,Sony,5,Simulation,2000,Double Fine,Double Fine,USA,AA,M,74,6.9,18,416,0.36,0.31,0.04,0.06,0.77,33.77,49.99,0,1,1,0,0,0,0,0,0,46.1,92.6,
8553,G008554,F1 2024,PC,PC,Various,0,Sports,1992,Bethesda Softworks,Team17,USA,AAA,T,56,5.9,33,12,3.16,2.54,0.71,0.56,6.97,144.04,39.99,1,1,1,1,0,0,0,0,0,26.5,68.4,F1 2023
8554,G008555,Professor Layton and the Odyssey,Wii U,Console,Nintendo,8,Puzzle,2015,Sega,Take-Two Interactive,Japan,AAA,M,69,6.8,65,626,16.82,9.99,10.37,1.91,39.09,1449.83,79.99,0,0,0,0,0,0,0,0,0,6.3,23.9,
8555,G008556,God of Storm,PC,PC,Various,0,Action,2020,Electronic Arts,Electronic Arts,USA,AAA,E,80,7.9,12,53,24.42,12.94,1.38,3.02,41.76,768.54,9.99,0,1,1,0,0,0,0,0,0,3.8,16.4,
8556,G008557,FIFA 2023,Nintendo 3DS,Handheld,Nintendo,8,Sports,2014,Nomada Studio,Double Fine,Spain,Indie,T,81,7.8,42,354,0.64,0.34,0.1,0.17,1.25,36.92,19.99,1,1,1,0,0,0,0,0,0,21.4,72.7,FIFA 2022
8557,G008558,Rainbow Six: Horizon,NES,Console,Nintendo,3,Shooter,1990,2K Games,Unknown Worlds,USA,AAA,E10+,68,6.6,16,1910,5.27,4.33,1.31,1.31,12.22,518.4,79.99,0,1,1,0,0,0,0,0,0,8.8,32.6,
8558,G008559,What Remains of Knight,Wii,Console,Nintendo,7,Adventure,2012,Take-Two Interactive,Capcom,USA,AAA,T,82,9.3,7,19,27.23,15.63,1.45,8.01,52.32,2149.9,39.99,0,0,0,0,0,0,0,0,0,7.6,20.3,
8559,G008560,Street Fighter VI,PlayStation 3,Console,Sony,7,Fighting,2013,Klei Entertainment,Bandai Namco,Canada,Indie,T,71,7.1,33,1511,0.88,0.48,0.25,0.24,1.85,78.7,79.99,1,1,0,0,0,0,0,0,0,4.8,23.8,Street Fighter V
8560,G008561,Professor Layton and the Genesis,PC,PC,Various,0,Puzzle,1996,Microsoft Studios,Motion Twin,USA,AAA,T,72,7.3,48,141,1.55,1.26,0.41,0.59,3.81,75.26,19.99,0,1,0,0,0,0,0,0,0,9.6,20.1,
8561,G008562,Hyper Scape Reborn,Xbox,Console,Microsoft,6,Battle Royale,2003,Take-Two Interactive,Take-Two Interactive,USA,AAA,M,71,8.3,9,166,10.08,5.0,2.48,3.22,20.78,869.07,69.99,0,1,1,1,0,0,0,0,0,138.4,332.1,
8562,G008563,Devil May Cry,Game Boy Color,Handheld,Nintendo,5,Action,2002,FromSoftware,FromSoftware,Japan,AAA,E10+,66,4.9,4,11,12.41,9.51,2.75,3.22,27.89,877.44,39.99,0,1,0,0,0,0,0,0,0,9.9,31.2,
8563,G008564,Rayman Empire,PlayStation 2,Console,Sony,6,Platform,2011,Devolver Digital,Devolver Digital,USA,AA,E10+,54,4.6,2,71,1.09,0.47,0.13,0.21,1.9,63.63,79.99,0,0,1,1,0,0,0,0,0,7.5,16.1,
8564,G008565,Rise of the Legend,PlayStation 4,Console,Sony,8,Action,2021,CD Projekt,CD Projekt,Poland,AAA,T,82,9.4,9,282,33.44,23.23,2.85,13.0,72.52,3195.7,49.99,0,1,0,0,0,0,0,0,0,11.6,24.3,
8565,G008566,Guilty Gear Remastered,Xbox Series X/S,Console,Microsoft,9,Fighting,2026,Square Enix,Epic Games,Japan,AAA,E,72,6.6,18,80,21.16,18.34,12.36,6.47,58.33,2837.66,49.99,0,1,1,0,0,0,0,0,0,6.5,16.0,
8566,G008567,Gone Home 3,Browser,Browser,Various,0,Adventure,2006,Sony Interactive,Sony Interactive,Japan,AAA,M,73,6.2,26,200,6.83,3.51,5.79,1.99,18.12,0.0,0.0,1,0,1,0,0,0,0,0,0,14.0,47.4,Gone Home 2
8567,G008568,Euro Truck Simulator 3,PC,PC,Various,0,Simulation,2023,505 Games,Ghost Ship Games,Italy,AA,E,73,7.6,19,997,0.62,0.42,0.18,0.09,1.31,23.03,49.99,1,0,1,0,0,0,1,0,0,53.5,150.6,Euro Truck Simulator 2
8568,G008569,God of Thunder,PlayStation 2,Console,Sony,6,Action,2000,Insomniac Games,Annapurna Interactive,USA,AAA,T,70,7.2,16,983,2.94,1.57,0.21,0.61,5.33,219.48,69.99,0,0,0,0,0,0,0,0,0,15.4,66.6,
8569,G008570,Ancient Genesis,Atari 2600,Console,Atari,2,Action,1985,2K Games,2K Games,USA,AAA,M,81,7.8,43,451,14.51,11.28,2.33,5.38,33.5,1096.36,79.99,0,0,1,0,0,0,0,0,0,8.4,33.6,
8570,G008571,Fortnite Legacy,PC,PC,Various,0,Battle Royale,2015,Deep Silver,Deep Silver,Germany,AA,E10+,71,6.8,4,157,2.85,2.55,0.3,0.49,6.19,124.08,39.99,0,1,0,1,0,0,0,0,0,136.9,327.8,
8571,G008572,God of Shadow,Sega Saturn,Console,Sega,5,Idle/Clicker,1995,Remedy Entertainment,Remedy Entertainment,Finland,AA,E10+,79,7.5,6,225,2.47,2.05,0.56,0.72,5.8,195.7,79.99,0,0,1,0,0,0,0,0,0,15.0,45.5,
8572,G008573,eFootball 2023,GameCube,Console,Nintendo,6,Sports,2002,Larian Studios,Naughty Dog,Belgium,AA,E,52,5.7,15,33,2.44,1.91,0.72,0.89,5.96,185.68,39.99,1,1,1,1,0,0,0,0,0,25.5,95.8,eFootball 2022
8573,G008574,Farming Simulator 2026,GameCube,Console,Nintendo,6,Simulation,2006,ConcernedApe,ConcernedApe,USA,Indie,M,81,7.9,18,191,2.46,1.25,0.56,0.88,5.15,254.48,79.99,1,1,0,0,0,0,0,0,0,42.0,132.9,Farming Simulator 2025
